logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,rsynth,BCUT_SMR_2,BCUT_SLOGP_3,GCUT_SMR_2,h_logS,h_ema,BCUT_SLOGP_1,h_log_pbo,chi1v_C,BCUT_PEOE_1,balabanJ,chi1v,GCUT_PEOE_2,SMR_VSA5,BCUT_PEOE_2,chi1_C,BCUT_SMR_0,BCUT_PEOE_0,PEOE_VSA+3,vsa_other,BCUT_SMR_1,VDistEq,PEOE_VSA_NEG,PEOE_VSA_FPOS,BCUT_SLOGP_2,PEOE_VSA_FNEG,Kier2,PEOE_RPC+,vsa_acc,PEOE_VSA-0,lip_violation,PEOE_PC-,SMR_VSA0,SlogP_VSA4,PEOE_PC+,Weight,apol,PEOE_VSA-5,weinerPath,SMR,petitjeanSC,SMR_VSA6,petitjean,SlogP_VSA2,b_double,chi1,h_mr,VDistMa,zagreb,chi0_C,weinerPol,a_nO,opr_violation,h_pstates,VAdjEq,opr_brigid,SlogP_VSA3,Kier1,mr,chi0,vdw_vol,diameter,a_hyd,SlogP_VSA7,b_max1len,SlogP_VSA1,a_acc,VAdjMa,a_nC,b_heavy,a_aro,a_heavy,b_ar,a_nN,lip_acc,rings,opr_nring,ast_violation,ast_violation_ext,PEOE_VSA-3,logPapp
3.8870001,-8.0233603,24.267014,-0.21342379,0.089457996,0.24074075,0.70717627,2.7197201,0.16716713,-8.596343,12.521418,-0.50613987,12.397514,13.146883,-0.53702772,1.6857361,19.380955,0.060126375,308.51068,0.57061714,15.301227,-2.4496469,-2.7043266,89.455688,77.697189,-0.38813582,3.8745673,176.52144,0.76665264,0.53437668,0.23334733,24.171362,0.074837811,83.905281,81.251015,2.0,-3.6701205,143.17329,7.5963712,3.6701205,746.95001,123.048,81.401527,10995.0,20.50514,0.80000001,144.67685,0.44444445,159.10117,6.0,25.925161,20.999241,11.299683,268.0,28.769009,87.0,7.0,3.0,1.0,0.23812568,34.0,113.12415,46.686981,20.923134,39.19973,873.40149,18.0,35.0,176.43184,4.0,44.049957,7.0,6.83289,41.0,57.0,12.0,54.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-5.47
5.4130001,-9.6159401,15.808495,-0.21064001,0.093201883,0.16666667,0.61278641,2.7198539,0.14703397,-9.4648333,11.609159,-0.4339796,11.363309,14.348007,-0.49854243,1.691052,20.089279,0.056933396,312.18634,0.47847474,16.158163,-2.4520092,-2.7087641,67.397217,77.697189,-0.33319914,3.8938711,210.05176,0.72262335,0.48909637,0.27737665,23.555555,0.082125843,81.401527,117.28508,2.0,-3.3444257,143.17329,7.5963712,3.3444257,746.99396,126.67316,81.401527,10963.0,21.01454,1.0,123.7506,0.5,159.10117,6.0,25.87385,21.304497,11.29563,270.0,29.639254,90.0,6.0,3.0,1.0,0.23812568,33.0,92.197891,46.686981,21.241611,39.362869,881.26758,20.0,36.0,128.64822,5.0,44.049957,6.0,6.83289,42.0,57.0,10.0,54.0,11.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-6.49
2.608,-6.5398302,36.108002,-0.20781814,0.082900144,0.24074075,0.66603369,2.7197332,0.16085339,-8.2873964,13.694691,-0.44590104,11.545063,12.667104,-0.47779804,1.6867079,19.571987,0.054589752,292.4603,0.44566593,14.209476,-2.4503555,-2.7058754,101.29668,77.697189,-0.31023568,3.8746781,183.43874,0.75931633,0.39982995,0.24068367,23.555555,0.073048353,90.822563,81.251015,2.0,-3.7600267,143.17329,10.781946,3.7600267,748.96997,124.01958,81.401527,10994.0,20.492439,0.80000001,123.7506,0.44444445,159.10117,6.0,25.819008,21.083992,11.299518,270.0,28.354795,86.0,6.0,3.0,1.0102075,0.23812568,33.0,92.197891,46.686981,20.906038,39.362869,870.75537,18.0,34.0,122.64464,4.0,62.489536,7.0,6.83289,40.0,57.0,11.0,54.0,11.0,8.0,14.0,4.0,3.0,2.0,4.0,9.4210396,-5.7
2.2590001,-6.6795201,31.616989,-0.21337855,0.081221513,0.055555556,0.64565307,2.7197342,0.15766121,-7.7977452,13.621727,-0.4432759,10.159408,13.089753,-0.51744759,1.6927274,19.891212,0.05752572,276.89996,0.51118761,14.392979,-2.4508104,-2.7069778,67.397217,90.646713,-0.35600984,3.8599653,187.58461,0.7528376,0.46880877,0.24716242,23.555555,0.069775693,94.968445,81.251015,2.0,-3.9363821,167.03551,7.5963712,3.9363821,751.96997,124.38837,94.968445,10946.0,20.35454,0.80000001,165.88853,0.44444445,182.96339,7.0,25.835846,20.915937,11.301144,270.0,28.061903,87.0,7.0,3.0,1.0,0.23812568,33.0,129.07704,46.686981,20.750767,39.362869,866.24524,18.0,33.0,88.215919,4.0,52.433056,7.0,6.83289,40.0,57.0,6.0,54.0,6.0,7.0,14.0,4.0,3.0,2.0,4.0,0.0,-6.6
5.362,-9.82442,15.808495,-0.21445656,0.093170032,0.19642857,0.71642005,2.719738,0.16313745,-10.030783,11.599913,-0.46251068,14.428127,14.405137,-0.53042561,1.4848543,20.14641,0.060013551,362.23663,0.58012182,17.175802,-2.4490018,-2.7034698,67.397217,77.697189,-0.39283779,3.89025,289.09424,0.62046033,0.54487592,0.3795397,23.280592,0.082097776,81.401527,196.32756,2.0,-3.3455689,143.17329,10.781946,3.3455689,766.98401,127.52599,81.401527,11914.0,21.610439,1.0,105.31101,0.5,159.10117,6.0,26.891489,21.945461,11.405146,286.0,30.630817,94.0,6.0,4.0,1.0,0.23428136,39.0,73.758316,47.055557,21.886486,40.354431,910.32819,20.0,38.0,216.86414,4.0,44.049957,6.0,6.9068904,44.0,60.0,16.0,56.0,17.0,6.0,12.0,5.0,4.0,3.0,5.0,0.0,-6.08
5.7189999,-10.23089,15.808495,-0.2170523,0.093201861,0.19642857,0.66474915,2.8738601,0.16260841,-9.8462372,11.608515,-0.45120499,11.3633,15.365645,-0.53037775,1.4847016,21.106918,0.058024492,349.92316,0.53000689,17.175802,-2.5599115,-2.8154242,67.397217,77.697189,-0.37049004,3.89025,210.05176,0.72423184,0.50443345,0.27576816,23.280592,0.08212582,81.401527,117.28508,2.0,-3.3444264,143.17329,12.007167,3.3444264,773.03198,131.52675,81.401527,11914.0,21.71954,1.0,123.7506,0.5,159.10117,6.0,26.891489,22.043438,11.405146,286.0,30.630817,94.0,6.0,4.0,1.0,0.23428136,39.0,92.197891,47.055557,21.960123,40.354431,910.32819,20.0,38.0,128.64822,4.0,44.049957,6.0,6.9068904,44.0,60.0,10.0,56.0,11.0,6.0,12.0,5.0,4.0,3.0,5.0,0.0,-6.58
4.3109999,-8.8278704,15.808495,-0.21349363,0.095661484,0.053571429,0.64570349,2.7350051,0.1610823,-8.958952,13.023084,-0.43583328,11.363274,14.365645,-0.52713269,1.4847016,20.684269,0.056973327,293.31793,0.51114786,16.175802,-2.5150881,-2.7636683,67.397217,77.697189,-0.35603032,3.89025,212.55551,0.7206496,0.49920911,0.27935037,23.280592,0.074269593,83.905281,117.28508,2.0,-3.6981995,154.17319,12.007167,3.6981995,775.00397,129.23517,81.401527,11914.0,21.41634,1.0,165.6031,0.5,170.10106,6.0,26.891489,21.769146,11.405146,286.0,29.92371,94.0,7.0,3.0,1.0,0.23428136,39.0,134.05042,47.055557,21.685036,40.354431,902.4621,20.0,37.0,128.64822,4.0,44.049957,7.0,6.9068904,43.0,60.0,10.0,56.0,11.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-5.23
5.4499998,-9.88589,31.616989,-0.21438855,0.092401534,0.21052632,0.71658605,2.7197239,0.16313854,-10.212943,11.606365,-0.46123317,14.428223,14.905137,-0.53041315,1.4758735,20.64641,0.05963302,362.66547,0.57967931,17.675802,-2.4496832,-2.7047422,67.397217,77.697189,-0.39304531,3.9201095,291.30276,0.62533671,0.54234427,0.37466332,24.007936,0.081420608,81.401527,198.53609,2.0,-3.3733935,143.17329,10.781946,3.3733935,781.01099,130.61958,81.401527,12621.0,22.076639,1.0,123.7506,0.5,159.10117,6.0,27.391489,22.39986,11.456016,290.0,31.337923,95.0,6.0,3.0,1.0,0.23094407,39.0,92.197891,48.0387,22.354424,41.061539,928.85565,20.0,39.0,216.86414,4.0,44.049957,6.0,6.9307375,45.0,61.0,16.0,57.0,17.0,6.0,12.0,5.0,4.0,3.0,5.0,0.0,-5.51
5.8920002,-10.08766,15.808495,-0.21437773,0.092337459,0.22413793,0.71660882,2.7197335,0.16313666,-10.521221,11.608288,-0.46104938,14.42825,15.405137,-0.5304116,1.4647896,21.14641,0.05958816,381.53387,0.57985497,18.175802,-2.4503741,-2.7060049,67.397217,77.697189,-0.39306924,3.9598272,291.30276,0.63280267,0.54226393,0.36719733,24.740761,0.081364147,81.401527,198.53609,2.0,-3.3757346,143.17329,10.781946,3.3757346,795.03796,133.71317,81.401527,13385.0,22.53834,1.0,123.7506,0.5,159.10117,6.0,27.891489,22.85425,11.504299,294.0,32.045029,96.0,6.0,4.0,1.0,0.2277095,39.0,92.197891,49.022373,22.82209,41.768646,947.38312,20.0,40.0,216.86414,4.0,44.049957,6.0,6.9541965,46.0,62.0,16.0,58.0,17.0,6.0,12.0,5.0,4.0,3.0,5.0,0.0,-7.08
5.1459999,-9.9012403,24.267014,-0.21356019,0.089457996,0.22413793,0.7253679,2.7197204,0.16716798,-10.079907,12.520988,-0.50613743,14.615073,14.551584,-0.53696448,1.4647896,20.785656,0.06098346,343.79706,0.58119559,17.267553,-2.4496455,-2.704324,89.455688,77.697189,-0.39953652,3.9598272,212.55551,0.73179424,0.53440744,0.26820576,24.740761,0.074837811,83.905281,117.28508,2.0,-3.6701205,143.17329,7.5963712,3.6701205,797.01001,131.42159,81.401527,13385.0,22.255739,1.0,144.67685,0.5,159.10117,6.0,27.891489,22.605045,11.504299,294.0,31.337923,96.0,7.0,3.0,1.0,0.2277095,39.0,113.12415,49.022373,22.542871,41.768646,939.51703,20.0,39.0,216.86414,4.0,44.049957,7.0,6.9541965,45.0,62.0,16.0,58.0,17.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-6.32
3.8670001,-8.4177103,36.108002,-0.20788133,0.082900144,0.22413793,0.66739315,2.7197332,0.16313496,-9.7709408,13.694267,-0.44269839,13.762622,14.071804,-0.48102653,1.4655688,20.976688,0.055029783,327.74664,0.44571176,16.175802,-2.4503536,-2.7058721,101.29668,77.697189,-0.31032315,3.9599237,219.47279,0.72503722,0.47895136,0.27496275,24.168739,0.073048353,90.822563,117.28508,2.0,-3.7600267,143.17329,10.781946,3.7600267,799.02997,132.39317,81.401527,13384.0,22.24304,1.0,123.7506,0.5,159.10117,6.0,27.785336,22.689796,11.504158,296.0,30.92371,95.0,6.0,3.0,1.0102075,0.2277095,38.0,92.197891,49.022373,22.528725,41.931782,936.87091,20.0,38.0,163.07693,4.0,62.489536,7.0,6.9541965,44.0,62.0,15.0,58.0,16.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-5.47
3.5179999,-8.5573997,31.616989,-0.21351406,0.081221513,0.05172414,0.64578784,2.7197342,0.16108243,-9.2812929,13.621304,-0.43847206,12.376966,14.494453,-0.52713305,1.4702725,21.295914,0.058846418,312.18634,0.51124036,16.359304,-2.4508083,-2.7069738,67.397217,90.646713,-0.35607588,3.948384,223.61868,0.718714,0.49924144,0.281286,24.168739,0.069775693,94.968445,117.28508,2.0,-3.9363821,167.03551,7.5963712,3.9363821,802.02997,132.76196,94.968445,13332.0,22.105141,1.0,165.88853,0.5,182.96339,7.0,27.802172,22.52174,11.505404,296.0,30.630817,96.0,7.0,3.0,1.0,0.2277095,38.0,129.07704,49.022373,22.373871,41.931782,932.36072,20.0,37.0,128.64822,4.0,52.433056,7.0,6.9541965,44.0,62.0,10.0,58.0,11.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-5.85
1.312,-5.0208902,0.0,-0.17524028,0.095303364,0.20454545,0.36762601,2.7200611,0.056935668,-5.5273643,12.971368,-0.31815517,6.0806656,9.6410646,-0.35420734,2.5218918,16.07926,-0.008268626,132.07884,0.27325419,9.9290876,-2.4497802,-2.7046196,125.11412,77.697189,-0.15542176,3.6144836,95.270432,0.85405654,0.26831076,0.14594346,20.384842,0.074991383,83.905281,0.0,2.0,-3.6624713,154.17319,4.4107962,3.6624713,622.80798,102.78082,81.401527,6242.0,16.51354,0.5,144.67685,0.33333334,170.10106,6.0,20.851881,16.965862,10.711123,212.0,22.543242,72.0,7.0,3.0,1.0,0.27128488,22.0,113.12415,40.175804,16.811289,32.973961,704.11554,15.0,25.0,0.0,4.0,44.049957,7.0,6.4918532,31.0,45.0,0.0,44.0,0.0,6.0,13.0,2.0,1.0,2.0,4.0,0.0,-6.56
3.233,-6.4376702,0.0,-0.20481905,0.09399987,0.22222222,0.49782532,2.7201903,0.11255348,-6.5379019,11.6187,-0.41432157,6.080821,11.348171,-0.43052918,2.519542,17.089445,0.038266037,188.68405,0.38055041,11.636194,-2.4519825,-2.7087286,67.397217,77.697189,-0.27038741,3.6688409,92.766678,0.86141884,0.34096611,0.13858116,21.164412,0.082825989,81.401527,0.0,2.0,-3.3160341,143.17329,4.4107962,3.3160341,634.86298,108.16599,81.401527,6689.0,17.27844,0.60000002,123.7506,0.375,159.10117,6.0,21.351881,17.694557,10.773507,216.0,23.957455,73.0,6.0,3.0,1.0,0.26666638,22.0,92.197891,41.172024,17.554094,33.681068,730.50909,16.0,27.0,0.0,5.0,44.049957,6.0,6.523562,33.0,46.0,0.0,45.0,0.0,6.0,12.0,2.0,1.0,2.0,4.0,0.0,-5.05
3.1819999,-6.6461501,0.0,-0.21077107,0.093967475,0.25531915,0.60567898,2.7200782,0.14543602,-7.1033888,11.609434,-0.43513581,9.1456394,11.405302,-0.49371284,1.992744,17.146574,0.056857239,238.73434,0.4786391,12.653832,-2.4490497,-2.7036021,67.397217,77.697189,-0.33367211,3.6997094,171.80914,0.7450223,0.43428716,0.2549777,20.750725,0.082797438,81.401527,79.042473,2.0,-3.3171773,143.17329,7.5963712,3.3171773,654.85297,109.01882,81.401527,7465.0,17.87434,0.60000002,105.31101,0.375,159.10117,6.0,22.369518,18.335522,10.899312,232.0,24.949018,77.0,6.0,3.0,1.0,0.2619549,28.0,73.758316,41.421074,18.208727,34.672634,759.56964,16.0,29.0,88.215919,4.0,44.049957,6.0,6.6147099,35.0,49.0,6.0,47.0,6.0,6.0,12.0,3.0,2.0,2.0,4.0,0.0,-5.12
3.539,-7.0526199,0.0,-0.21032111,0.093999848,0.25531915,0.51568174,2.8738699,0.11788341,-6.9192433,11.618053,-0.43041262,6.080812,12.365809,-0.44011712,1.9924631,18.107082,0.048158258,226.42087,0.40221033,12.653832,-2.5598426,-2.8153481,67.397217,77.697189,-0.28230947,3.6997094,92.766678,0.86232728,0.35708925,0.13767272,20.750725,0.082825966,81.401527,0.0,2.0,-3.3160348,143.17329,8.8215923,3.3160348,660.901,113.01958,81.401527,7465.0,17.98344,0.60000002,123.7506,0.375,159.10117,6.0,22.369518,18.433498,10.899312,232.0,24.949018,77.0,6.0,3.0,1.0,0.2619549,28.0,92.197891,41.421074,18.275623,34.672634,759.56964,16.0,29.0,0.0,4.0,44.049957,6.0,6.6147099,35.0,49.0,0.0,47.0,0.0,6.0,12.0,3.0,2.0,2.0,4.0,0.0,-4.93
2.131,-5.6496,0.0,-0.20768648,0.096401572,0.08510638,0.50675452,2.7350354,0.11521837,-6.0318899,13.032649,-0.42266646,6.0807853,11.365809,-0.43533221,1.9924631,17.684433,0.043212742,169.81564,0.3913807,11.653832,-2.5149279,-2.7634511,67.397217,77.697189,-0.27634919,3.6997094,95.270432,0.85844243,0.34902769,0.14155756,20.750725,0.074841462,83.905281,0.0,2.0,-3.6698079,154.17319,8.8215923,3.6698079,662.87299,110.728,81.401527,7465.0,17.680241,0.60000002,165.6031,0.375,170.10106,6.0,22.369518,18.159204,10.899312,232.0,24.241911,77.0,7.0,3.0,1.0,0.2619549,28.0,134.05042,41.421074,17.997572,34.672634,751.70355,16.0,28.0,0.0,4.0,44.049957,7.0,6.6147099,34.0,49.0,0.0,47.0,0.0,6.0,13.0,3.0,2.0,2.0,4.0,0.0,-6.69
2.7260001,-6.2530999,0.0,-0.17338195,0.095303334,0.19148937,0.36759433,2.7201502,0.05692482,-6.4492931,12.969824,-0.31747121,6.0806608,11.034912,-0.35402322,2.5996521,17.473108,-0.008272252,150.94725,0.27325094,11.322934,-2.4530289,-2.7089632,125.11412,77.697189,-0.15539899,3.6558919,95.270432,0.86394125,0.26831058,0.13605875,22.047337,0.07499136,83.905281,0.0,2.0,-3.6624722,154.17319,8.8215923,3.6624722,664.88898,112.06158,81.401527,7369.0,17.89164,0.60000002,144.67685,0.375,170.10106,6.0,22.245728,18.32902,10.906356,226.0,24.827698,76.0,7.0,3.0,1.0,0.2579309,22.0,113.12415,43.164932,18.190008,35.258419,759.69794,16.0,28.0,0.0,4.0,44.049957,7.0,6.5849624,34.0,48.0,0.0,47.0,0.0,6.0,13.0,2.0,1.0,2.0,4.0,0.0,-5.16
3.27,-6.7076201,15.808495,-0.21068603,0.09318582,0.27083334,0.60550958,2.7200642,0.14522307,-7.285871,11.615899,-0.4338488,9.1457338,11.905302,-0.49271005,1.9695514,17.646574,0.056845922,239.16316,0.47855169,13.153832,-2.4497175,-2.7048407,67.397217,77.697189,-0.3335894,3.7750254,174.01768,0.74766469,0.43424904,0.25233528,21.507786,0.082108706,81.401527,81.251015,2.0,-3.3450022,143.17329,7.5963712,3.3450022,668.88,112.11241,81.401527,8044.0,18.34054,0.69999999,123.7506,0.41176471,159.10117,6.0,22.869518,18.789921,10.954582,236.0,25.656126,78.0,6.0,3.0,1.0,0.25768197,28.0,92.197891,42.4128,18.676847,35.379742,778.09711,17.0,30.0,88.215919,4.0,44.049957,6.0,6.643856,36.0,50.0,6.0,48.0,6.0,6.0,12.0,3.0,2.0,2.0,4.0,0.0,-6.94
4.6469998,-7.6698799,0.0,-0.20194399,0.09399984,0.20833333,0.49777782,2.7204511,0.11253716,-7.4596653,11.617172,-0.41327232,6.0808163,12.742019,-0.43025029,2.6028242,18.483292,0.038260587,207.55246,0.38054553,13.030041,-2.4576015,-2.7158451,67.397217,77.697189,-0.27035323,3.694041,92.766678,0.87058741,0.34096587,0.12941261,22.831038,0.082825959,81.401527,0.0,2.0,-3.316035,143.17329,8.8215923,3.316035,676.94397,117.44675,81.401527,7845.0,18.65654,0.60000002,123.7506,0.375,159.10117,6.0,22.745728,19.057714,10.966059,230.0,26.241911,77.0,6.0,3.0,1.0,0.25379547,22.0,92.197891,44.161598,18.929266,35.965527,786.09149,16.0,30.0,0.0,5.0,44.049957,6.0,6.6147099,36.0,49.0,0.0,48.0,0.0,6.0,12.0,2.0,1.0,3.0,5.0,0.0,-5.23
3.7119999,-6.90939,0.0,-0.21065965,0.093120649,0.2857143,0.60549939,2.7200737,0.14519471,-7.5942459,11.617826,-0.43362114,9.1457624,12.405302,-0.49263752,1.9441668,18.146574,0.056833703,258.03159,0.47854507,13.653832,-2.4503925,-2.706064,67.397217,77.697189,-0.3335847,3.8529997,174.01768,0.75331944,0.43424812,0.24668059,22.270952,0.082051285,81.401527,81.251015,2.0,-3.347343,143.17329,7.5963712,3.347343,682.90698,115.20599,81.401527,8671.0,18.80224,0.80000001,123.7506,0.44444445,159.10117,6.0,23.369518,19.24431,11.007165,240.0,26.363232,79.0,6.0,3.0,1.0,0.25355992,28.0,92.197891,43.404846,19.144682,36.086845,796.62463,18.0,31.0,88.215919,4.0,44.049957,6.0,6.6724253,37.0,51.0,6.0,49.0,6.0,6.0,12.0,3.0,2.0,2.0,4.0,0.0,-4.96
2.9660001,-6.72297,8.458519,-0.21122055,0.09015543,0.2857143,0.60884857,2.7200606,0.13621932,-7.1524739,12.530657,-0.46353745,9.3325853,11.551748,-0.47732958,1.9441668,17.78582,0.055483799,220.29475,0.45240465,12.745584,-2.4496808,-2.7044342,89.455688,77.697189,-0.31129271,3.8529997,95.270432,0.86479414,0.48489591,0.13520584,22.270952,0.075418517,83.905281,0.0,2.0,-3.6417289,143.17329,4.4107962,3.6417289,684.87897,112.91441,81.401527,8671.0,18.51964,0.80000001,144.67685,0.44444445,159.10117,6.0,23.369518,18.995106,11.007165,240.0,25.656126,79.0,7.0,3.0,1.0,0.25355992,28.0,113.12415,43.404846,18.862658,36.086845,788.75854,18.0,30.0,88.215919,4.0,44.049957,7.0,6.6724253,36.0,51.0,6.0,49.0,6.0,6.0,13.0,3.0,2.0,2.0,4.0,0.0,-5.22
1.687,-5.23944,20.299505,-0.19716395,0.083530873,0.2857143,0.51580769,2.7200735,0.11799506,-6.8439651,13.703816,-0.43300316,8.4801331,11.071968,-0.4405559,1.9453819,17.976852,-0.003961547,204.24437,0.39377066,11.653832,-2.4503722,-2.7059355,101.29668,77.697189,-0.26166588,3.8531489,102.18771,0.85613734,0.35708964,0.14386266,21.639183,0.073601454,90.822563,0.0,2.0,-3.7316351,143.17329,7.5963712,3.7316351,686.89899,113.88599,81.401527,8670.0,18.506941,0.80000001,123.7506,0.44444445,159.10117,6.0,23.263365,19.079857,11.006962,242.0,25.241911,78.0,6.0,3.0,1.0102092,0.25355992,27.0,92.197891,43.404846,18.84127,36.249985,786.11243,18.0,29.0,34.428715,4.0,62.489536,7.0,6.6724253,35.0,51.0,5.0,49.0,5.0,8.0,14.0,3.0,2.0,2.0,4.0,9.4210396,-6.86
1.3380001,-5.3791299,15.808495,-0.20776933,0.081811585,0.081632651,0.50681651,2.7200744,0.11527423,-6.3542457,13.630845,-0.42366323,7.0944777,11.494618,-0.43554121,1.9531775,18.296078,0.04321469,188.68405,0.39139682,11.837336,-2.4508152,-2.7070003,67.397217,90.646713,-0.27639562,3.8343315,106.3336,0.84962231,0.3490282,0.15037768,21.639183,0.07028006,94.968445,0.0,2.0,-3.9079905,167.03551,4.4107962,3.9079905,689.89899,114.25478,94.968445,8627.0,18.36904,0.69999999,165.88853,0.41176471,182.96339,7.0,23.280203,18.9118,11.009054,242.0,24.949018,79.0,7.0,3.0,1.0,0.25355992,27.0,129.07704,43.404846,18.685337,36.249985,781.60223,17.0,28.0,0.0,4.0,52.433056,7.0,6.6724253,35.0,51.0,0.0,49.0,0.0,7.0,14.0,3.0,2.0,2.0,4.0,0.0,-7.96
4.5960002,-7.8783598,0.0,-0.20535855,0.093967445,0.23999999,0.60404634,2.7201838,0.14414932,-8.0253134,11.607917,-0.42216375,9.1456347,12.799149,-0.49023491,2.0597799,18.540421,0.053512242,257.60275,0.47787791,14.047679,-2.4514279,-2.7070296,67.397217,77.697189,-0.33257306,3.7147253,171.80914,0.76178837,0.43420905,0.23821165,22.395555,0.082797416,81.401527,79.042473,2.0,-3.3171782,143.17329,12.007167,3.3171782,696.93396,118.29958,81.401527,8670.0,19.252439,0.60000002,105.31101,0.375,159.10117,6.0,23.763365,19.698679,11.085285,246.0,27.233475,81.0,6.0,3.0,1.0,0.24958064,28.0,73.758316,44.39719,19.585453,36.957088,815.1521,16.0,32.0,88.215919,4.0,44.049957,6.0,6.7004399,38.0,52.0,6.0,50.0,6.0,6.0,12.0,3.0,2.0,3.0,5.0,0.0,-5.2
2.8469999,-6.5230498,15.808495,-0.20779406,0.094570227,0.18000001,0.56448585,2.7200603,0.13173787,-7.2101026,12.961656,-0.42446613,9.1455889,11.7362,-0.46600553,2.0464547,18.174397,0.054594338,239.16316,0.44564897,12.984731,-2.449856,-2.7047749,125.11412,77.697189,-0.31022698,3.740298,176.52144,0.7549814,0.39967114,0.24501859,23.040001,0.074417204,83.905281,81.251015,2.0,-3.6908636,154.17319,7.5963712,3.6908636,698.90601,116.008,81.401527,8735.0,18.960739,0.80000001,144.67685,0.44444445,170.10106,6.0,23.907524,19.424383,11.083094,244.0,26.363232,81.0,7.0,3.0,1.0,0.24958064,28.0,113.12415,44.39719,19.347013,36.793953,807.28601,18.0,31.0,88.215919,4.0,44.049957,7.0,6.7004399,37.0,52.0,6.0,50.0,6.0,6.0,13.0,3.0,2.0,2.0,4.0,0.0,-5.12
4.9530001,-8.2848301,0.0,-0.20493262,0.093999818,0.23999999,0.51378822,2.8739629,0.115326,-7.841022,11.616527,-0.4174419,6.0808067,13.759657,-0.43318462,2.059516,19.500929,0.047526371,245.28928,0.40166631,14.047679,-2.5606565,-2.8163054,67.397217,77.697189,-0.28075233,3.7147253,92.766678,0.87137997,0.35705987,0.12862006,22.395555,0.082825936,81.401527,0.0,2.0,-3.316036,143.17329,13.232388,3.316036,702.98199,122.30034,81.401527,8670.0,19.36154,0.60000002,123.7506,0.375,159.10117,6.0,23.763365,19.796654,11.085285,246.0,27.233475,81.0,6.0,3.0,1.0,0.24958064,28.0,92.197891,44.39719,19.650032,36.957088,815.1521,16.0,32.0,0.0,4.0,44.049957,6.0,6.7004399,38.0,52.0,0.0,50.0,0.0,6.0,12.0,3.0,2.0,3.0,5.0,0.0,-5.7
3.5450001,-6.8818102,0.0,-0.20355947,0.096401542,0.079999998,0.50578392,2.7371287,0.11393084,-6.9536972,13.031119,-0.41535449,6.0807805,12.759657,-0.43171075,2.059516,19.078279,0.042953398,188.68405,0.39110628,13.047679,-2.5173616,-2.7666998,67.397217,77.697189,-0.27555346,3.7147253,95.270432,0.86776096,0.34901285,0.13223904,22.395555,0.07484144,83.905281,0.0,2.0,-3.6698089,154.17319,13.232388,3.6698089,704.95398,120.00875,81.401527,8670.0,19.05834,0.60000002,165.6031,0.375,170.10106,6.0,23.763365,19.522362,11.085285,246.0,26.526369,81.0,7.0,3.0,1.0,0.24958064,28.0,134.05042,44.39719,19.374548,36.957088,807.28601,16.0,31.0,0.0,4.0,44.049957,7.0,6.7004399,37.0,52.0,0.0,50.0,0.0,6.0,13.0,3.0,2.0,2.0,4.0,0.0,-5.34
4.7680001,-7.9398298,15.808495,-0.21052758,0.093201861,0.19607843,0.60498822,2.7201886,0.14469512,-8.2202606,11.609152,-0.43379524,9.1457443,13.443307,-0.49170321,2.0518079,19.18458,0.056050338,295.76837,0.47835204,14.691837,-2.452127,-2.7090268,67.397217,77.697189,-0.33307329,3.7651031,174.01768,0.76390111,0.43420947,0.23609887,23.81472,0.08212582,81.401527,81.251015,2.0,-3.3444264,143.17329,7.5963712,3.3444264,710.961,121.39317,81.401527,9245.0,19.725639,0.80000001,123.7506,0.44444445,159.10117,6.0,24.407524,20.153078,11.140706,248.0,27.777445,82.0,6.0,3.0,1.0,0.24573661,28.0,92.197891,45.38982,20.086544,37.50106,833.67957,18.0,33.0,88.215919,5.0,44.049957,6.0,6.7279205,39.0,53.0,6.0,51.0,6.0,6.0,12.0,3.0,2.0,3.0,5.0,0.0,-5.56
4.684,-7.9398298,15.808495,-0.20526983,0.09318579,0.25490198,0.6038534,2.7201564,0.14393742,-8.2076826,11.614375,-0.42005581,9.1457291,13.299149,-0.48924652,2.0400231,19.040421,0.053371295,258.03159,0.47776335,14.547679,-2.4528909,-2.7093885,67.397217,77.697189,-0.33247891,3.777431,174.01768,0.76390111,0.43416408,0.23609887,23.157793,0.082108676,81.401527,81.251015,2.0,-3.3450031,143.17329,12.007167,3.3450031,710.961,121.39317,81.401527,9287.0,19.718639,0.69999999,123.7506,0.41176471,159.10117,6.0,24.263365,20.153076,11.138405,250.0,27.940582,82.0,6.0,3.0,1.0,0.24573661,28.0,92.197891,45.38982,20.052769,37.664196,833.67957,17.0,33.0,88.215919,4.0,44.049957,6.0,6.7279205,39.0,53.0,6.0,51.0,6.0,6.0,12.0,3.0,2.0,3.0,5.0,0.0,-5.62
